distribution_channel,market_segment,total_of_special_requests,booking_changes,lead_time,adr,days_in_waiting_list,canceled_rooms,total_rooms,cancellation_rate
TA/TO,Online TA,0,0,74,86.58,0,2,2,100.0
TA/TO,Online TA,0,0,74,88.39,0,1,1,100.0
TA/TO,Online TA,0,0,74,93.6,0,2,2,100.0
TA/TO,Online TA,0,0,74,97.2,0,3,3,100.0
TA/TO,Online TA,0,0,74,100.3,0,2,2,100.0
TA/TO,Online TA,0,0,74,109.8,0,1,1,100.0
TA/TO,Online TA,0,0,74,112.0,0,1,1,100.0
TA/TO,Online TA,0,0,74,113.0,0,1,1,100.0
TA/TO,Online TA,0,0,74,114.3,0,1,1,100.0
TA/TO,Online TA,0,0,74,116.1,0,1,1,100.0
TA/TO,Online TA,0,0,74,117.3,0,2,2,100.0
TA/TO,Online TA,0,0,74,118.8,0,1,1,100.0
TA/TO,Online TA,0,0,74,121.5,0,1,1,100.0
TA/TO,Online TA,0,0,74,123.0,0,1,1,100.0
TA/TO,Online TA,0,0,74,126.9,0,1,3,33.33333333333333
TA/TO,Online TA,0,0,74,127.8,0,2,2,100.0
TA/TO,Online TA,0,0,74,128.7,0,1,1,100.0
TA/TO,Online TA,0,0,74,130.2,0,1,1,100.0
TA/TO,Online TA,0,0,74,132.3,0,3,3,100.0
TA/TO,Online TA,0,0,74,132.6,0,1,1,100.0
TA/TO,Online TA,0,0,74,138.6,0,2,2,100.0
TA/TO,Online TA,0,0,74,139.95,0,1,1,100.0
TA/TO,Online TA,0,0,74,143.0,0,1,1,100.0
TA/TO,Online TA,0,0,74,144.0,0,1,1,100.0
TA/TO,Online TA,0,0,74,149.4,0,1,1,100.0
TA/TO,Online TA,0,0,74,158.67,0,1,1,100.0
TA/TO,Online TA,0,0,74,160.0,0,1,1,100.0
TA/TO,Online TA,0,0,74,165.0,0,1,1,100.0
TA/TO,Online TA,0,0,74,171.0,0,2,4,50.0
TA/TO,Online TA,0,0,74,180.0,0,1,1,100.0
TA/TO,Online TA,0,0,74,186.2,0,1,1,100.0
TA/TO,Online TA,0,0,74,186.3,0,1,1,100.0
TA/TO,Online TA,0,0,74,189.67,0,1,1,100.0
TA/TO,Online TA,0,0,74,195.43,0,1,1,100.0
TA/TO,Online TA,0,0,74,207.0,0,1,1,100.0
TA/TO,Online TA,0,0,74,210.0,0,1,1,100.0
TA/TO,Online TA,0,0,74,230.0,0,1,1,100.0
TA/TO,Online TA,0,0,74,262.0,0,1,1,100.0
TA/TO,Online TA,0,0,75,37.8,0,1,1,100.0
TA/TO,Online TA,0,0,75,72.0,0,1,1,100.0
TA/TO,Online TA,0,0,75,78.0,0,1,2,50.0
TA/TO,Online TA,0,0,75,79.2,0,1,2,50.0
TA/TO,Online TA,0,0,75,82.45,0,2,2,100.0
TA/TO,Online TA,0,0,75,87.5,0,1,1,100.0
TA/TO,Online TA,0,0,75,89.0,0,1,1,100.0
TA/TO,Online TA,0,0,75,90.95,0,1,1,100.0
TA/TO,Online TA,0,0,75,100.3,0,1,1,100.0
TA/TO,Online TA,0,0,75,116.1,0,1,1,100.0
TA/TO,Online TA,0,0,75,118.0,0,1,1,100.0
TA/TO,Online TA,0,0,75,120.0,0,1,1,100.0
TA/TO,Online TA,0,0,75,123.3,0,2,2,100.0
TA/TO,Online TA,0,0,75,129.0,0,1,1,100.0
TA/TO,Online TA,0,0,75,131.4,0,1,1,100.0
TA/TO,Online TA,0,0,75,135.0,0,2,2,100.0
TA/TO,Online TA,0,0,75,135.15,0,1,1,100.0
TA/TO,Online TA,0,0,75,135.9,0,1,1,100.0
TA/TO,Online TA,0,0,75,136.8,0,1,1,100.0
TA/TO,Online TA,0,0,75,140.4,0,1,1,100.0
TA/TO,Online TA,0,0,75,144.0,0,1,1,100.0
TA/TO,Online TA,0,0,75,157.6,0,1,1,100.0
TA/TO,Online TA,0,0,75,168.3,0,1,1,100.0
TA/TO,Online TA,0,0,75,169.2,0,1,1,100.0
TA/TO,Online TA,0,0,75,170.0,0,1,1,100.0
TA/TO,Online TA,0,0,75,193.33,0,1,1,100.0
TA/TO,Online TA,0,0,75,202.51,0,1,1,100.0
TA/TO,Online TA,0,0,75,216.0,0,1,1,100.0
TA/TO,Online TA,0,0,75,217.33,0,1,1,100.0
TA/TO,Online TA,0,0,75,257.0,0,1,1,100.0
TA/TO,Online TA,0,0,75,263.33,0,1,1,100.0
TA/TO,Online TA,0,0,75,266.5,0,1,1,100.0
TA/TO,Online TA,0,0,75,314.5,0,1,1,100.0
TA/TO,Online TA,0,0,76,38.4,0,1,1,100.0
TA/TO,Online TA,0,0,76,56.0,0,1,1,100.0
TA/TO,Online TA,0,0,76,58.0,0,1,1,100.0
TA/TO,Online TA,0,0,76,77.0,0,1,1,100.0
TA/TO,Online TA,0,0,76,79.2,0,1,1,100.0
TA/TO,Online TA,0,0,76,80.75,0,1,2,50.0
TA/TO,Online TA,0,0,76,88.4,0,1,1,100.0
TA/TO,Online TA,0,0,76,97.2,0,1,1,100.0
TA/TO,Online TA,0,0,76,99.45,0,1,1,100.0
TA/TO,Online TA,0,0,76,105.0,0,1,1,100.0
TA/TO,Online TA,0,0,76,105.3,0,1,1,100.0
TA/TO,Online TA,0,0,76,116.0,0,1,1,100.0
TA/TO,Online TA,0,0,76,116.1,0,1,1,100.0
TA/TO,Online TA,0,0,76,116.7,0,1,1,100.0
TA/TO,Online TA,0,0,76,117.3,0,1,1,100.0
TA/TO,Online TA,0,0,76,126.0,0,1,1,100.0
TA/TO,Online TA,0,0,76,127.8,0,1,1,100.0
TA/TO,Online TA,0,0,76,131.4,0,2,2,100.0
TA/TO,Online TA,0,0,76,135.0,0,1,1,100.0
TA/TO,Online TA,0,0,76,135.15,0,1,1,100.0
TA/TO,Online TA,0,0,76,143.1,0,1,1,100.0
TA/TO,Online TA,0,0,76,145.8,0,2,2,100.0
TA/TO,Online TA,0,0,76,150.45,0,1,1,100.0
TA/TO,Online TA,0,0,76,151.85,0,1,1,100.0
TA/TO,Online TA,0,0,76,160.0,0,1,1,100.0
TA/TO,Online TA,0,0,76,163.8,0,1,1,100.0
TA/TO,Online TA,0,0,76,190.67,0,1,1,100.0
TA/TO,Online TA,0,0,76,191.5,0,1,1,100.0
TA/TO,Online TA,0,0,76,202.33,0,1,1,100.0
TA/TO,Online TA,0,0,76,202.57,0,1,1,100.0
TA/TO,Online TA,0,0,76,207.9,0,2,2,100.0
TA/TO,Online TA,0,0,76,250.0,0,1,1,100.0
TA/TO,Online TA,0,0,77,37.0,0,1,1,100.0
TA/TO,Online TA,0,0,77,46.5,0,1,1,100.0
TA/TO,Online TA,0,0,77,76.5,0,3,3,100.0
TA/TO,Online TA,0,0,77,79.2,0,1,1,100.0
TA/TO,Online TA,0,0,77,80.75,0,1,1,100.0
TA/TO,Online TA,0,0,77,81.67,0,1,1,100.0
TA/TO,Online TA,0,0,77,85.0,0,1,1,100.0
TA/TO,Online TA,0,0,77,85.5,0,1,1,100.0
TA/TO,Online TA,0,0,77,86.4,0,1,1,100.0
TA/TO,Online TA,0,0,77,88.83,0,1,1,100.0
TA/TO,Online TA,0,0,77,89.1,0,1,1,100.0
TA/TO,Online TA,0,0,77,93.6,0,1,1,100.0
TA/TO,Online TA,0,0,77,94.5,0,2,2,100.0
TA/TO,Online TA,0,0,77,97.02,0,1,1,100.0
TA/TO,Online TA,0,0,77,98.41,0,1,1,100.0
TA/TO,Online TA,0,0,77,106.2,0,6,6,100.0
TA/TO,Online TA,0,0,77,106.6,0,1,1,100.0
TA/TO,Online TA,0,0,77,107.95,0,1,1,100.0
TA/TO,Online TA,0,0,77,108.0,0,2,2,100.0
TA/TO,Online TA,0,0,77,109.8,0,1,2,50.0
TA/TO,Online TA,0,0,77,113.4,0,1,1,100.0
TA/TO,Online TA,0,0,77,116.1,0,3,3,100.0
TA/TO,Online TA,0,0,77,116.94,0,1,1,100.0
TA/TO,Online TA,0,0,77,119.25,0,1,1,100.0
TA/TO,Online TA,0,0,77,120.0,0,1,1,100.0
TA/TO,Online TA,0,0,77,123.0,0,1,1,100.0
TA/TO,Online TA,0,0,77,123.71,0,1,1,100.0
TA/TO,Online TA,0,0,77,125.1,0,1,2,50.0
TA/TO,Online TA,0,0,77,126.0,0,1,1,100.0
TA/TO,Online TA,0,0,77,127.8,0,1,1,100.0
TA/TO,Online TA,0,0,77,129.6,0,1,1,100.0
TA/TO,Online TA,0,0,77,134.0,0,1,1,100.0
TA/TO,Online TA,0,0,77,135.0,0,1,1,100.0
TA/TO,Online TA,0,0,77,140.4,0,2,3,66.66666666666666
TA/TO,Online TA,0,0,77,144.0,0,2,2,100.0
TA/TO,Online TA,0,0,77,147.6,0,1,1,100.0
TA/TO,Online TA,0,0,77,149.4,0,1,1,100.0
TA/TO,Online TA,0,0,77,159.3,0,1,1,100.0
TA/TO,Online TA,0,0,77,162.0,0,1,1,100.0
TA/TO,Online TA,0,0,77,163.8,0,1,1,100.0
TA/TO,Online TA,0,0,77,171.0,0,1,1,100.0
TA/TO,Online TA,0,0,77,182.33,0,1,1,100.0
TA/TO,Online TA,0,0,77,194.14,0,1,1,100.0
TA/TO,Online TA,0,0,77,198.75,0,1,1,100.0
TA/TO,Online TA,0,0,77,200.0,0,1,1,100.0
TA/TO,Online TA,0,0,77,241.0,0,1,1,100.0
TA/TO,Online TA,0,0,77,264.0,0,1,1,100.0
TA/TO,Online TA,0,0,78,62.18,0,1,1,100.0
TA/TO,Online TA,0,0,78,74.8,0,1,2,50.0
TA/TO,Online TA,0,0,78,79.2,0,1,1,100.0
TA/TO,Online TA,0,0,78,80.0,0,1,1,100.0
TA/TO,Online TA,0,0,78,86.0,0,1,1,100.0
TA/TO,Online TA,0,0,78,90.9,0,2,2,100.0
TA/TO,Online TA,0,0,78,93.6,0,1,1,100.0
TA/TO,Online TA,0,0,78,96.9,0,1,1,100.0
TA/TO,Online TA,0,0,78,97.33,0,1,1,100.0
TA/TO,Online TA,0,0,78,105.3,0,3,3,100.0
TA/TO,Online TA,0,0,78,105.4,0,1,1,100.0
TA/TO,Online TA,0,0,78,105.61,0,1,1,100.0
TA/TO,Online TA,0,0,78,107.1,0,1,1,100.0
TA/TO,Online TA,0,0,78,108.0,0,1,1,100.0
TA/TO,Online TA,0,0,78,116.0,0,2,2,100.0
TA/TO,Online TA,0,0,78,117.9,0,2,2,100.0
TA/TO,Online TA,0,0,78,119.25,0,1,1,100.0
TA/TO,Online TA,0,0,78,122.1,0,1,1,100.0
TA/TO,Online TA,0,0,78,125.1,0,1,1,100.0
TA/TO,Online TA,0,0,78,132.3,0,2,2,100.0
TA/TO,Online TA,0,0,78,135.9,0,1,1,100.0
TA/TO,Online TA,0,0,78,140.4,0,1,1,100.0
TA/TO,Online TA,0,0,78,150.0,0,1,1,100.0
TA/TO,Online TA,0,0,78,153.0,0,2,2,100.0
TA/TO,Online TA,0,0,78,155.0,0,1,1,100.0
TA/TO,Online TA,0,0,78,165.0,0,1,1,100.0
TA/TO,Online TA,0,0,78,168.3,0,1,1,100.0
TA/TO,Online TA,0,0,78,186.0,0,1,1,100.0
TA/TO,Online TA,0,0,78,190.0,0,1,1,100.0
TA/TO,Online TA,0,0,78,206.33,0,1,1,100.0
TA/TO,Online TA,0,0,78,214.0,0,1,1,100.0
TA/TO,Online TA,0,0,78,219.0,0,3,3,100.0
TA/TO,Online TA,0,0,78,220.5,0,1,1,100.0
TA/TO,Online TA,0,0,78,228.0,0,1,1,100.0
TA/TO,Online TA,0,0,78,231.0,0,1,1,100.0
TA/TO,Online TA,0,0,78,252.0,0,1,1,100.0
TA/TO,Online TA,0,0,78,259.0,0,1,1,100.0
TA/TO,Online TA,0,0,79,37.0,0,2,2,100.0
TA/TO,Online TA,0,0,79,42.0,0,5,5,100.0
TA/TO,Online TA,0,0,79,72.25,0,1,1,100.0
TA/TO,Online TA,0,0,79,76.5,0,1,2,50.0
TA/TO,Online TA,0,0,79,76.67,0,1,1,100.0
TA/TO,Online TA,0,0,79,79.0,0,1,1,100.0
TA/TO,Online TA,0,0,79,80.75,0,1,1,100.0
TA/TO,Online TA,0,0,79,82.45,0,1,1,100.0
TA/TO,Online TA,0,0,79,87.3,0,2,2,100.0
TA/TO,Online TA,0,0,79,88.5,0,1,1,100.0
TA/TO,Online TA,0,0,79,89.25,0,2,2,100.0
TA/TO,Online TA,0,0,79,95.2,0,1,1,100.0
TA/TO,Online TA,0,0,79,96.3,0,1,2,50.0
TA/TO,Online TA,0,0,79,98.0,0,2,2,100.0
TA/TO,Online TA,0,0,79,99.0,0,1,1,100.0
TA/TO,Online TA,0,0,79,105.61,0,1,1,100.0
TA/TO,Online TA,0,0,79,106.2,0,1,2,50.0
TA/TO,Online TA,0,0,79,108.0,0,1,1,100.0
TA/TO,Online TA,0,0,79,112.05,0,1,1,100.0
TA/TO,Online TA,0,0,79,112.5,0,1,1,100.0
TA/TO,Online TA,0,0,79,119.07,0,1,1,100.0
TA/TO,Online TA,0,0,79,120.0,0,1,1,100.0
TA/TO,Online TA,0,0,79,120.6,0,1,1,100.0
TA/TO,Online TA,0,0,79,123.75,0,2,2,100.0
TA/TO,Online TA,0,0,79,124.0,0,2,2,100.0
TA/TO,Online TA,0,0,79,126.0,0,3,3,100.0
TA/TO,Online TA,0,0,79,126.9,0,1,2,50.0
TA/TO,Online TA,0,0,79,129.96,0,1,1,100.0
TA/TO,Online TA,0,0,79,137.91,0,1,1,100.0
TA/TO,Online TA,0,0,79,149.4,0,1,1,100.0
TA/TO,Online TA,0,0,79,150.45,0,1,1,100.0
TA/TO,Online TA,0,0,79,154.0,0,1,1,100.0
TA/TO,Online TA,0,0,79,155.0,0,1,1,100.0
TA/TO,Online TA,0,0,79,159.3,0,1,1,100.0
TA/TO,Online TA,0,0,79,168.3,0,1,1,100.0
TA/TO,Online TA,0,0,79,171.0,0,1,2,50.0
TA/TO,Online TA,0,0,79,187.85,0,1,1,100.0
TA/TO,Online TA,0,0,79,240.0,0,1,1,100.0
TA/TO,Online TA,0,0,80,58.0,0,1,1,100.0
TA/TO,Online TA,0,0,80,63.36,0,1,1,100.0
TA/TO,Online TA,0,0,80,73.0,0,1,1,100.0
TA/TO,Online TA,0,0,80,73.1,0,1,1,100.0
TA/TO,Online TA,0,0,80,73.95,0,1,1,100.0
TA/TO,Online TA,0,0,80,75.0,0,1,1,100.0
TA/TO,Online TA,0,0,80,76.67,0,1,1,100.0
TA/TO,Online TA,0,0,80,79.2,0,1,1,100.0
TA/TO,Online TA,0,0,80,80.0,0,1,1,100.0
TA/TO,Online TA,0,0,80,81.9,0,1,1,100.0
TA/TO,Online TA,0,0,80,85.5,0,1,1,100.0
TA/TO,Online TA,0,0,80,86.4,0,2,2,100.0
TA/TO,Online TA,0,0,80,93.6,0,3,3,100.0
TA/TO,Online TA,0,0,80,96.3,0,1,1,100.0
TA/TO,Online TA,0,0,80,98.02,0,1,1,100.0
TA/TO,Online TA,0,0,80,98.41,0,1,1,100.0
TA/TO,Online TA,0,0,80,102.6,0,1,1,100.0
TA/TO,Online TA,0,0,80,104.49,0,1,1,100.0
TA/TO,Online TA,0,0,80,105.3,0,2,2,100.0
TA/TO,Online TA,0,0,80,119.07,0,1,1,100.0
TA/TO,Online TA,0,0,80,126.0,0,1,2,50.0
TA/TO,Online TA,0,0,80,126.9,0,1,1,100.0
TA/TO,Online TA,0,0,80,129.0,0,1,1,100.0
TA/TO,Online TA,0,0,80,130.0,0,1,1,100.0
TA/TO,Online TA,0,0,80,138.0,0,1,1,100.0
TA/TO,Online TA,0,0,80,138.6,0,1,1,100.0
TA/TO,Online TA,0,0,80,140.4,0,1,1,100.0
TA/TO,Online TA,0,0,80,145.0,0,1,1,100.0
TA/TO,Online TA,0,0,80,160.0,0,1,1,100.0
TA/TO,Online TA,0,0,80,168.3,0,2,2,100.0
TA/TO,Online TA,0,0,80,196.0,0,1,1,100.0
TA/TO,Online TA,0,0,80,209.0,0,2,2,100.0
TA/TO,Online TA,0,0,80,230.0,0,1,1,100.0
TA/TO,Online TA,0,0,80,270.0,0,1,1,100.0
TA/TO,Online TA,0,0,81,39.0,0,1,1,100.0
TA/TO,Online TA,0,0,81,44.53,0,1,1,100.0
TA/TO,Online TA,0,0,81,66.29,0,2,2,100.0
TA/TO,Online TA,0,0,81,73.0,0,1,1,100.0
TA/TO,Online TA,0,0,81,73.9,0,1,1,100.0
TA/TO,Online TA,0,0,81,73.95,0,1,1,100.0
TA/TO,Online TA,0,0,81,85.5,0,1,1,100.0
TA/TO,Online TA,0,0,81,87.0,0,1,1,100.0
TA/TO,Online TA,0,0,81,90.9,0,4,4,100.0
TA/TO,Online TA,0,0,81,90.95,0,1,1,100.0
TA/TO,Online TA,0,0,81,93.6,0,1,1,100.0
TA/TO,Online TA,0,0,81,95.2,0,1,1,100.0
TA/TO,Online TA,0,0,81,96.3,0,2,2,100.0
TA/TO,Online TA,0,0,81,116.0,0,2,2,100.0
TA/TO,Online TA,0,0,81,116.1,0,1,3,33.33333333333333
TA/TO,Online TA,0,0,81,119.07,0,3,3,100.0
TA/TO,Online TA,0,0,81,119.85,0,1,1,100.0
TA/TO,Online TA,0,0,81,120.0,0,1,1,100.0
TA/TO,Online TA,0,0,81,123.0,0,1,1,100.0
TA/TO,Online TA,0,0,81,126.9,0,1,1,100.0
TA/TO,Online TA,0,0,81,131.4,0,2,2,100.0
TA/TO,Online TA,0,0,81,132.3,0,1,1,100.0
TA/TO,Online TA,0,0,81,132.6,0,1,2,50.0
TA/TO,Online TA,0,0,81,134.1,0,2,2,100.0
TA/TO,Online TA,0,0,81,135.0,0,3,3,100.0
TA/TO,Online TA,0,0,81,135.15,0,1,1,100.0
TA/TO,Online TA,0,0,81,162.0,0,5,5,100.0
TA/TO,Online TA,0,0,81,168.0,0,1,1,100.0
TA/TO,Online TA,0,0,81,168.3,0,2,2,100.0
TA/TO,Online TA,0,0,81,169.0,0,1,1,100.0
TA/TO,Online TA,0,0,81,179.0,0,1,1,100.0
TA/TO,Online TA,0,0,81,187.85,0,1,1,100.0
TA/TO,Online TA,0,0,81,189.19,0,1,1,100.0
TA/TO,Online TA,0,0,81,190.8,0,1,1,100.0
TA/TO,Online TA,0,0,81,196.2,0,1,1,100.0
TA/TO,Online TA,0,0,81,206.71,0,2,2,100.0
TA/TO,Online TA,0,0,81,212.0,0,1,1,100.0
TA/TO,Online TA,0,0,82,37.0,0,1,1,100.0
TA/TO,Online TA,0,0,82,39.0,0,1,1,100.0
TA/TO,Online TA,0,0,82,70.0,0,1,1,100.0
TA/TO,Online TA,0,0,82,72.0,0,1,1,100.0
TA/TO,Online TA,0,0,82,74.8,0,2,3,66.66666666666666
TA/TO,Online TA,0,0,82,76.5,0,2,2,100.0
TA/TO,Online TA,0,0,82,77.5,0,2,2,100.0
TA/TO,Online TA,0,0,82,85.0,0,2,2,100.0
TA/TO,Online TA,0,0,82,85.5,0,4,4,100.0
TA/TO,Online TA,0,0,82,91.8,0,1,1,100.0
TA/TO,Online TA,0,0,82,96.3,0,2,2,100.0
TA/TO,Online TA,0,0,82,99.45,0,2,3,66.66666666666666
TA/TO,Online TA,0,0,82,108.0,0,3,3,100.0
TA/TO,Online TA,0,0,82,109.37,0,1,1,100.0
TA/TO,Online TA,0,0,82,120.6,0,1,1,100.0
TA/TO,Online TA,0,0,82,124.6,0,1,1,100.0
TA/TO,Online TA,0,0,82,125.1,0,1,1,100.0
TA/TO,Online TA,0,0,82,126.0,0,4,4,100.0
TA/TO,Online TA,0,0,82,126.9,0,1,1,100.0
TA/TO,Online TA,0,0,82,127.8,0,3,3,100.0
TA/TO,Online TA,0,0,82,130.5,0,1,1,100.0
TA/TO,Online TA,0,0,82,139.5,0,1,1,100.0
TA/TO,Online TA,0,0,82,141.0,0,1,1,100.0
TA/TO,Online TA,0,0,82,143.1,0,1,1,100.0
TA/TO,Online TA,0,0,82,144.0,0,1,1,100.0
TA/TO,Online TA,0,0,82,153.0,0,1,1,100.0
TA/TO,Online TA,0,0,82,162.0,0,1,1,100.0
TA/TO,Online TA,0,0,82,168.3,0,1,1,100.0
TA/TO,Online TA,0,0,82,171.0,0,1,2,50.0
TA/TO,Online TA,0,0,82,176.25,0,1,1,100.0
TA/TO,Online TA,0,0,82,177.0,0,1,1,100.0
TA/TO,Online TA,0,0,82,184.0,0,1,1,100.0
TA/TO,Online TA,0,0,82,186.0,0,1,1,100.0
TA/TO,Online TA,0,0,82,190.0,0,1,1,100.0
TA/TO,Online TA,0,0,82,198.0,0,1,1,100.0
TA/TO,Online TA,0,0,82,201.86,0,2,2,100.0
TA/TO,Online TA,0,0,82,216.0,0,1,3,33.33333333333333
TA/TO,Online TA,0,0,82,220.0,0,1,1,100.0
TA/TO,Online TA,0,0,82,222.14,0,1,1,100.0
TA/TO,Online TA,0,0,83,37.0,0,1,1,100.0
TA/TO,Online TA,0,0,83,42.0,0,1,1,100.0
TA/TO,Online TA,0,0,83,71.28,0,1,1,100.0
TA/TO,Online TA,0,0,83,76.38,0,1,1,100.0
TA/TO,Online TA,0,0,83,79.2,0,1,1,100.0
TA/TO,Online TA,0,0,83,93.6,0,2,2,100.0
TA/TO,Online TA,0,0,83,98.0,0,1,1,100.0
TA/TO,Online TA,0,0,83,99.0,0,1,1,100.0
TA/TO,Online TA,0,0,83,101.25,0,1,1,100.0
TA/TO,Online TA,0,0,83,104.4,0,1,2,50.0
TA/TO,Online TA,0,0,83,105.3,0,1,1,100.0
TA/TO,Online TA,0,0,83,108.0,0,1,1,100.0
TA/TO,Online TA,0,0,83,115.56,0,1,1,100.0
TA/TO,Online TA,0,0,83,120.6,0,1,1,100.0
TA/TO,Online TA,0,0,83,123.75,0,1,1,100.0
TA/TO,Online TA,0,0,83,127.8,0,1,2,50.0
TA/TO,Online TA,0,0,83,127.98,0,1,1,100.0
TA/TO,Online TA,0,0,83,132.3,0,3,3,100.0
TA/TO,Online TA,0,0,83,135.0,0,2,2,100.0
TA/TO,Online TA,0,0,83,135.33,0,1,1,100.0
TA/TO,Online TA,0,0,83,144.0,0,1,1,100.0
TA/TO,Online TA,0,0,83,147.0,0,10,10,100.0
TA/TO,Online TA,0,0,83,153.0,0,1,1,100.0
TA/TO,Online TA,0,0,83,154.0,0,1,1,100.0
TA/TO,Online TA,0,0,83,159.3,0,1,1,100.0
TA/TO,Online TA,0,0,83,162.0,0,1,1,100.0
TA/TO,Online TA,0,0,83,164.25,0,1,1,100.0
TA/TO,Online TA,0,0,83,168.0,0,1,1,100.0
TA/TO,Online TA,0,0,83,168.3,0,1,1,100.0
TA/TO,Online TA,0,0,83,171.0,0,1,1,100.0
TA/TO,Online TA,0,0,83,176.0,0,1,1,100.0
TA/TO,Online TA,0,0,83,212.0,0,1,1,100.0
TA/TO,Online TA,0,0,83,216.0,0,1,1,100.0
TA/TO,Online TA,0,0,83,229.0,0,1,1,100.0
TA/TO,Online TA,0,0,84,54.0,0,1,1,100.0
TA/TO,Online TA,0,0,84,66.76,0,1,1,100.0
TA/TO,Online TA,0,0,84,71.28,0,1,1,100.0
TA/TO,Online TA,0,0,84,72.07,0,1,1,100.0
TA/TO,Online TA,0,0,84,78.3,0,1,1,100.0
TA/TO,Online TA,0,0,84,79.2,0,2,2,100.0
TA/TO,Online TA,0,0,84,87.3,0,1,1,100.0
TA/TO,Online TA,0,0,84,90.95,0,1,2,50.0
TA/TO,Online TA,0,0,84,94.5,0,1,1,100.0
TA/TO,Online TA,0,0,84,96.3,0,1,1,100.0
TA/TO,Online TA,0,0,84,99.0,0,1,1,100.0
TA/TO,Online TA,0,0,84,104.4,0,1,1,100.0
TA/TO,Online TA,0,0,84,108.0,0,1,1,100.0
TA/TO,Online TA,0,0,84,122.0,0,1,1,100.0
TA/TO,Online TA,0,0,84,124.74,0,1,1,100.0
TA/TO,Online TA,0,0,84,126.0,0,1,4,25.0
TA/TO,Online TA,0,0,84,126.9,0,1,1,100.0
TA/TO,Online TA,0,0,84,127.8,0,1,3,33.33333333333333
TA/TO,Online TA,0,0,84,132.6,0,1,1,100.0
TA/TO,Online TA,0,0,84,134.1,0,1,1,100.0
TA/TO,Online TA,0,0,84,137.7,0,1,2,50.0
TA/TO,Online TA,0,0,84,147.0,0,1,1,100.0
TA/TO,Online TA,0,0,84,153.0,0,2,2,100.0
TA/TO,Online TA,0,0,84,159.3,0,1,1,100.0
TA/TO,Online TA,0,0,84,166.5,0,1,1,100.0
TA/TO,Online TA,0,0,84,171.5,0,1,1,100.0
TA/TO,Online TA,0,0,84,183.6,0,1,1,100.0
TA/TO,Online TA,0,0,84,189.0,0,4,4,100.0
TA/TO,Online TA,0,0,84,193.0,0,1,1,100.0
TA/TO,Online TA,0,0,84,194.0,0,1,1,100.0
TA/TO,Online TA,0,0,84,200.0,0,1,1,100.0
TA/TO,Online TA,0,0,84,231.0,0,1,1,100.0
TA/TO,Online TA,0,0,84,277.0,0,1,1,100.0
TA/TO,Online TA,0,0,85,52.36,0,1,1,100.0
TA/TO,Online TA,0,0,85,59.4,0,1,1,100.0
TA/TO,Online TA,0,0,85,64.8,0,1,1,100.0
TA/TO,Online TA,0,0,85,65.45,0,1,1,100.0
TA/TO,Online TA,0,0,85,74.84,0,1,1,100.0
TA/TO,Online TA,0,0,85,75.0,0,1,1,100.0
TA/TO,Online TA,0,0,85,76.5,0,1,1,100.0
TA/TO,Online TA,0,0,85,79.2,0,1,1,100.0
TA/TO,Online TA,0,0,85,80.1,0,1,3,33.33333333333333
TA/TO,Online TA,0,0,85,87.0,0,1,1,100.0
TA/TO,Online TA,0,0,85,88.4,0,1,1,100.0
TA/TO,Online TA,0,0,85,90.95,0,2,2,100.0
TA/TO,Online TA,0,0,85,94.5,0,3,3,100.0
TA/TO,Online TA,0,0,85,96.3,0,1,1,100.0
TA/TO,Online TA,0,0,85,99.3,0,1,1,100.0
TA/TO,Online TA,0,0,85,102.43,0,2,2,100.0
TA/TO,Online TA,0,0,85,103.5,0,1,1,100.0
TA/TO,Online TA,0,0,85,107.1,0,1,1,100.0
TA/TO,Online TA,0,0,85,108.9,0,1,1,100.0
TA/TO,Online TA,0,0,85,109.65,0,1,1,100.0
TA/TO,Online TA,0,0,85,111.0,0,1,1,100.0
TA/TO,Online TA,0,0,85,119.25,0,2,2,100.0
TA/TO,Online TA,0,0,85,119.7,0,2,2,100.0
TA/TO,Online TA,0,0,85,120.0,0,2,2,100.0
TA/TO,Online TA,0,0,85,120.6,0,2,2,100.0
TA/TO,Online TA,0,0,85,124.53,0,1,1,100.0
TA/TO,Online TA,0,0,85,126.0,0,1,1,100.0
TA/TO,Online TA,0,0,85,126.9,0,1,1,100.0
TA/TO,Online TA,0,0,85,135.0,0,3,3,100.0
TA/TO,Online TA,0,0,85,140.4,0,7,8,87.5
TA/TO,Online TA,0,0,85,140.94,0,1,1,100.0
TA/TO,Online TA,0,0,85,142.2,0,1,1,100.0
TA/TO,Online TA,0,0,85,143.23,0,1,1,100.0
TA/TO,Online TA,0,0,85,148.5,0,1,1,100.0
TA/TO,Online TA,0,0,85,152.1,0,1,1,100.0
TA/TO,Online TA,0,0,85,160.2,0,1,1,100.0
TA/TO,Online TA,0,0,85,162.0,0,1,1,100.0
TA/TO,Online TA,0,0,85,168.3,0,1,1,100.0
TA/TO,Online TA,0,0,85,170.0,0,1,1,100.0
TA/TO,Online TA,0,0,85,176.0,0,1,1,100.0
TA/TO,Online TA,0,0,85,186.3,0,1,1,100.0
TA/TO,Online TA,0,0,85,200.0,0,1,1,100.0
TA/TO,Online TA,0,0,85,220.73,0,1,1,100.0
TA/TO,Online TA,0,0,85,237.0,0,1,1,100.0
TA/TO,Online TA,0,0,85,263.0,0,1,1,100.0
TA/TO,Online TA,0,0,86,37.8,0,1,1,100.0
